,고객번호,14년 1분기,14년 2분기,14년 3분기,14년 4분기,15년 1분기,15년 2분기,15년 3분기,15년 4분기
1964,01965,14388349.0,3515080.0,10751390.0,7048330.0,3403250.0,3554400.0,8980064.0,9115450.0
1965,01966,2944199.0,1127169.0,913514.0,1370146.0,1554591.0,1376033.0,1933653.0,1558722.0
1966,01967,934970.0,693250.0,722413.0,961910.0,934210.0,1342860.0,1618510.0,1366570.0
1967,01968,2221830.0,4914466.0,7169690.0,4144910.0,8824650.0,14514689.0,2567120.0,4826520.0
1968,01969,1070510.0,1592150.0,2423500.0,5235140.0,2967900.0,3824760.0,1982480.0,4565970.0
1969,01970,688115.0,1528697.0,963581.0,1057924.0,229554.0,610336.0,1369092.0,702361.0
1970,01971,8513340.0,6951640.0,11335570.0,8944360.0,7194530.0,6021860.0,8515448.0,7627780.0
1971,01972,1674964.0,1739053.0,2140221.0,1836359.0,1711255.0,2517379.0,2360089.0,2151330.0
1972,01973,3680775.0,3331910.0,3736076.0,2681033.0,3740920.0,3659720.0,1778510.0,979951.0
1973,01974,7207930.0,6106030.0,7237742.0,7961530.0,8980960.0,11683413.0,8845940.0,6828490.0
1974,01975,613671.0,710018.0,467638.0,788396.0,1218017.0,1752514.0,2467786.0,1184110.0
1975,01976,9417240.0,10948110.0,8121500.0,22512568.0,18703826.0,27195584.0,6964190.0,15673970.0
1976,01977,789316.0,1194713.0,767235.0,1016896.0,1511472.0,1339003.0,1066357.0,1319429.0
1977,01978,1605561.0,1786965.0,1398025.0,1501206.0,1841637.0,2024528.0,2097325.0,3827888.0
1978,01979,2252400.0,1851600.0,2232500.0,4390100.0,4407420.0,5083650.0,4614460.0,4241060.0
1979,01980,1692010.0,2633780.0,2744810.0,4225330.0,2345240.0,2015270.0,1677110.0,4757600.0
1980,01981,4993202.0,7720600.0,4749887.0,6923770.0,4521670.0,10394750.0,6814240.0,7722450.0
1981,01982,2582149.0,2461506.0,2150134.0,4259077.0,2974866.0,4971601.0,3626018.0,4537458.0
1982,01983,2429762.0,1372142.0,1434927.0,1630533.0,820342.0,1794159.0,1578677.0,1468695.0
1983,01984,69194680.0,25766370.0,7652780.0,10591990.0,11601340.0,4977840.0,6136810.0,12799570.0
1984,01985,2861990.0,4535470.0,4908916.0,4206880.0,2983749.0,7049888.0,3103400.0,5651021.0
1985,01986,1219962.0,974015.0,1118160.0,1166952.0,1078900.0,413474.0,1566496.0,1244843.0
1986,01987,3387715.0,3836777.0,5377786.0,13133399.0,4167982.0,6129639.0,3057184.0,11835550.0
1987,01988,15473050.0,8370930.0,27108580.0,9808622.0,6169640.0,10854470.0,13761060.0,9060720.0
1988,01989,7224015.0,6628433.0,5211007.0,16579160.0,11299099.0,4868027.0,7527892.0,8116294.0
1989,01990,9337540.0,6332810.0,3051590.0,10514510.0,11131660.0,13943940.0,5020170.0,7527150.0
1990,01991,1172565.0,1488100.0,1346834.0,668202.0,852343.0,928465.0,927890.0,549960.0
1991,01992,20712010.0,18848730.0,10481080.0,25242831.0,17834280.0,24840698.0,10541130.0,61550920.0
1992,01993,13047800.0,5508650.0,5451656.0,12340780.0,7077650.0,7304030.0,5048980.0,13912510.0
1993,01994,2092092.0,1593402.0,2079448.0,1701370.0,2223073.0,2218075.0,3056362.0,1003292.0
1994,01995,5151370.0,3601155.0,1151748.0,2214441.0,3137540.0,6435193.0,3584580.0,3507060.0
1995,01996,5776586.0,8847074.0,6091888.0,5262406.0,1237920.0,3978540.0,4340565.0,5236780.0
1996,01997,2660617.0,2191440.0,2134572.0,2447251.0,2306676.0,2560631.0,2219132.0,1943568.0
1997,01998,9300011.0,4128678.0,3724258.0,12159060.0,2992080.0,12067120.0,8484210.0,25669360.0
1998,01999,3796862.0,2961580.0,1272500.0,2392410.0,2672055.0,2727280.0,2986740.0,3335340.0
1999,02000,1427916.0,1591166.0,979443.0,1408860.0,1326666.0,1761107.0,962992.0,55790.0
2000,02001,2368619.0,3372514.0,3424192.0,4242583.0,3026976.0,1944022.0,2610292.0,1102644.0
2001,02002,30235311.0,19062328.0,90529614.0,81129551.0,22513744.0,40288316.0,14341838.0,32209318.0
2002,02003,730130.0,792209.0,894550.0,1187267.0,1368732.0,1147900.0,908768.0,275454.0
2003,02004,4874577.0,3734945.0,3522420.0,2561690.0,928972.0,641011.0,872499.0,471411.0
2004,02005,873151.0,901109.0,1265051.0,831912.0,1249577.0,429938.0,1311439.0,809325.0
2005,02006,8369578.0,19002560.0,13048892.0,15736390.0,12885520.0,21341420.0,6904120.0,12915260.0
2006,02007,10007915.0,11468057.0,6846870.0,13703131.0,12799718.0,9520870.0,9421046.0,8335443.0
2007,02008,3496210.0,7411840.0,10916384.0,36044395.0,26229083.0,19517260.0,2210054.0,14434610.0
2008,02009,10349566.0,13709412.0,9752021.0,12260488.0,11144459.0,11439548.0,12356975.0,14054424.0
2009,02010,5612380.0,6985050.0,8804940.0,12985900.0,6872520.0,10188440.0,10166070.0,9827070.0
2010,02011,700456.0,1525239.0,940089.0,1890887.0,1080350.0,721619.0,795506.0,1293972.0
2011,02012,2307872.0,2439063.0,1684870.0,1771740.0,6485730.0,2973420.0,2216420.0,3661050.0
2012,02013,6066470.0,7438700.0,10875480.0,21633050.0,10054670.0,18492411.0,13484250.0,23772530.0
2013,02014,1491022.0,1086366.0,1097478.0,1710889.0,1479906.0,919795.0,861313.0,1215266.0
2014,02015,1739850.0,2020269.0,2678180.0,2963135.0,2235070.0,3077957.0,1467163.0,5438729.0
2015,02016,5634750.0,9772700.0,25323310.0,28405250.0,21241960.0,38516420.0,33915031.0,10346040.0
2016,02017,8702177.0,20244040.0,25148930.0,12106123.0,14135082.0,40538326.0,42874290.0,9236300.0
2017,02018,3542237.0,1739818.0,1563559.0,2187969.0,3382651.0,1730721.0,2275888.0,2269092.0
2018,02019,8500.0,438000.0,,,,,,
2019,02020,1624448.0,2409371.0,1286852.0,2117097.0,2390911.0,2202758.0,2641269.0,2672287.0
2020,02021,1776688.0,1685374.0,1711533.0,2625014.0,1977117.0,2360207.0,1368412.0,1121434.0
2021,02022,2991088.0,2764652.0,2173162.0,3715226.0,2552953.0,4557642.0,2942941.0,5368263.0
2022,02023,9150390.0,12301860.0,6293550.0,13293800.0,20673020.0,10532560.0,11316810.0,3025850.0
2023,02024,2236355.0,2071006.0,3836864.0,2357705.0,6155648.0,4586606.0,3088158.0,5978191.0
2024,02025,19196270.0,12913818.0,21010030.0,32401010.0,38462650.0,37283010.0,39408740.0,49022200.0
2025,02026,3090888.0,4125414.0,4096214.0,1649938.0,1626480.0,2089356.0,2800021.0,1925004.0
2026,02027,12451198.0,17553994.0,7997651.0,5946314.0,9567421.0,8482887.0,2444603.0,5666845.0
2027,02028,633955.0,663345.0,1358793.0,1241994.0,1401261.0,1605894.0,2505256.0,2892034.0
2028,02029,17484951.0,17010344.0,7011942.0,21524490.0,23101872.0,19221280.0,7916416.0,5126481.0
2029,02030,2632134.0,1306585.0,1618728.0,2381726.0,1766820.0,1057354.0,1802975.0,2091473.0
2030,02031,1790661.0,284740.0,1144533.0,1014007.0,1414798.0,1168956.0,1002144.0,956553.0
2031,02032,1599867.0,1668055.0,2055826.0,1632728.0,1869842.0,1782525.0,2618038.0,2686513.0
2032,02033,1401846.0,2153970.0,2392801.0,1593610.0,1723943.0,1838332.0,1704543.0,2374707.0
2033,02034,4959067.0,3098175.0,3562512.0,4352204.0,2442769.0,3747070.0,2380191.0,2519919.0
2034,02035,10548280.0,9165390.0,16576180.0,8387600.0,27974210.0,37236900.0,9266950.0,4611380.0
2035,02036,6370352.0,6316750.0,6420584.0,6969410.0,8262480.0,16395777.0,4247740.0,3697380.0
2036,02037,5030050.0,7729850.0,8076870.0,7178600.0,5380807.0,4759716.0,5957510.0,12134060.0
2037,02038,10307520.0,4108950.0,5162550.0,4469250.0,2794770.0,15135590.0,15807810.0,11636040.0
2038,02039,1895936.0,2119855.0,2646618.0,2461036.0,1714434.0,2769080.0,2498269.0,1839451.0
2039,02040,4327421.0,4363031.0,3865225.0,3065191.0,4863345.0,5479477.0,1443978.0,1570427.0
2040,02041,1239398.0,814892.0,2166154.0,2692409.0,3104100.0,1959471.0,2278175.0,1453344.0
2041,02042,4590204.0,2269655.0,1672479.0,2499618.0,2355630.0,1309552.0,698855.0,766388.0
2042,02043,1959240.0,6113165.0,2326630.0,2167490.0,1236343.0,1192624.0,2067280.0,1932250.0
2043,02044,609654.0,470893.0,607489.0,791531.0,598612.0,610805.0,902381.0,802375.0
2044,02045,8959510.0,4764490.0,10366780.0,9701120.0,14448780.0,7803810.0,6953590.0,4624140.0
2045,02046,24810830.0,9737480.0,16220520.0,22502420.0,16972203.0,19827260.0,20676983.0,36832920.0
2046,02047,1151562.0,1027955.0,835235.0,831140.0,318795.0,982046.0,1199588.0,1464278.0
2047,02048,1249332.0,1505340.0,1547902.0,1256794.0,1109860.0,1041924.0,1514870.0,1006916.0
2048,02049,10880000.0,9801734.0,8937160.0,17921400.0,17459580.0,16369570.0,6684349.0,20983991.0
2049,02050,22046163.0,14552203.0,22785661.0,16656284.0,22810732.0,12308923.0,10293930.0,10115157.0
2050,02051,10101030.0,8012370.0,8381820.0,37480210.0,9954780.0,15696730.0,10816520.0,13892580.0
2051,02052,2397756.0,6404548.0,5489677.0,4841961.0,3954173.0,7812501.0,6544540.0,3042147.0
2052,02053,1707335.0,1626838.0,1233048.0,1124238.0,1215879.0,1818130.0,1521060.0,1704273.0
2053,02054,12871342.0,20097820.0,7322442.0,11238963.0,47209668.0,20960101.0,8259768.0,41546906.0
2054,02055,1444683.0,1944640.0,2354753.0,1508328.0,1626507.0,2103595.0,2239146.0,1547098.0
2055,02056,6957570.0,6986490.0,7165970.0,4582875.0,11224160.0,5289480.0,1506296.0,7102380.0
2056,02057,6048151.0,6465574.0,6170190.0,8741609.0,9307878.0,7476483.0,7232443.0,8382375.0
2057,02058,14568500.0,5419900.0,8794110.0,17729274.0,22253710.0,5491630.0,3502530.0,10584550.0
2058,02059,2459407.0,1006995.0,1566904.0,1292672.0,1734877.0,1360948.0,366690.0,629895.0
2059,02060,1854260.0,3584450.0,11251580.0,10411110.0,1486650.0,9098320.0,3552850.0,4332540.0
2060,02061,1434388.0,1253872.0,1539183.0,1590975.0,1744673.0,1590865.0,1116805.0,1491255.0
2061,02062,7065748.0,14221416.0,8600050.0,6476131.0,6250993.0,9822281.0,6335247.0,8932252.0
2062,02063,2503318.0,1631749.0,1043609.0,1633127.0,1025248.0,1363836.0,1845151.0,1398603.0
2063,02064,71638950.0,44499570.0,28639526.0,41426100.0,30398785.0,29975840.0,48277070.0,31986580.0
2064,02065,706355.0,571980.0,740690.0,1158860.0,1365108.0,1507250.0,763514.0,1555981.0
2065,02066,1534198.0,2001866.0,2551823.0,1765826.0,1350530.0,1760036.0,590303.0,162140.0
2066,02067,7868080.0,9947410.0,12258730.0,42938670.0,61480181.0,20878460.0,33298000.0,48213316.0
2067,02068,2683003.0,3144040.0,3870185.0,2878670.0,5203560.0,4231999.0,2918760.0,4735270.0
2068,02069,1025056.0,2627837.0,2289478.0,3387791.0,2994479.0,2098728.0,1629393.0,1629043.0
2069,02070,6084780.0,11283770.0,25909760.0,40393970.0,14552050.0,12156840.0,3893900.0,13880390.0
2070,02071,10295290.0,8734272.0,9948500.0,8849580.0,5429002.0,6250858.0,13762066.0,11076394.0
2071,02072,1886796.0,1854088.0,1077962.0,1606080.0,6250983.0,2504312.0,2440290.0,5015027.0
2072,02073,3018656.0,5913348.0,5211498.0,8479321.0,2963963.0,4365544.0,4076023.0,4259791.0
2073,02074,3415124.0,4077076.0,5413001.0,7444190.0,4018462.0,6420926.0,7083758.0,11931952.0
2074,02075,472790.0,1067370.0,795931.0,2008447.0,863004.0,1232038.0,872451.0,1432774.0
2075,02076,7963162.0,6534530.0,3025160.0,18747188.0,7494866.0,5712802.0,5597697.0,15087866.0
2076,02077,2867644.0,2364974.0,2510133.0,2008460.0,2045411.0,2230193.0,3090709.0,3189326.0
2077,02078,3005232.0,5829247.0,2712515.0,1758874.0,3408031.0,401938.0,820420.0,640605.0
2078,02079,3891967.0,2612051.0,1665606.0,2882708.0,1211934.0,2043819.0,1740516.0,1885330.0
2079,02080,7974800.0,3589881.0,2284342.0,6667486.0,1426485.0,5056667.0,2443460.0,6784317.0
2080,02081,5206781.0,4156217.0,4070848.0,5134813.0,4571238.0,4613227.0,2065231.0,4358246.0
2081,02082,615468.0,1217418.0,924098.0,1277330.0,1298041.0,1496185.0,1347451.0,1260117.0
2082,02083,1383340.0,2743710.0,1594780.0,1156790.0,617479.0,1183698.0,814800.0,803034.0
2083,02084,1866282.0,2510510.0,1932279.0,1872615.0,1683842.0,1545553.0,2091992.0,1669299.0
2084,02085,9634910.0,9279570.0,5277920.0,63706363.0,18127060.0,13077431.0,18361701.0,23336785.0
2085,02086,1110570.0,788773.0,1085925.0,931227.0,1133170.0,1230478.0,1621023.0,2384024.0
2086,02087,3855630.0,1058520.0,1244884.0,4563450.0,1977223.0,1492480.0,2605170.0,3186590.0
2087,02088,3206824.0,3856296.0,1746888.0,3885609.0,3224930.0,3744120.0,2833108.0,4581032.0
2088,02089,11130328.0,15103510.0,7272684.0,12738340.0,6550840.0,16128480.0,5178930.0,13607378.0
2089,02090,12212330.0,9429540.0,7818220.0,6884960.0,7943420.0,5191740.0,5500770.0,5528800.0
2090,02091,47526316.0,17204070.0,8430514.0,17199760.0,22041790.0,9869806.0,8198530.0,4309596.0
2091,02092,3179849.0,3434005.0,2718677.0,4335365.0,1350651.0,899960.0,2400808.0,2923869.0
2092,02093,7708480.0,6940120.0,10536570.0,9492770.0,7102360.0,4549150.0,5377623.0,10838780.0
2093,02094,844281.0,1068706.0,1674987.0,691591.0,1416003.0,942716.0,1582734.0,1625720.0
2094,02095,4246780.0,13909210.0,8381590.0,11901987.0,2985073.0,8595888.0,2827737.0,21505753.0
2095,02096,1491012.0,853324.0,988531.0,1086512.0,929516.0,1489551.0,1457050.0,722695.0
2096,02097,10044330.0,4807300.0,5186875.0,14571767.0,13005347.0,4254487.0,2900896.0,6701317.0
2097,02098,4454208.0,3296540.0,6004119.0,3837002.0,1587759.0,2404858.0,2642595.0,2858072.0
2098,02099,6956027.0,4089399.0,4085458.0,4475968.0,1509791.0,1055730.0,3157228.0,954829.0
2099,02100,3459123.0,2321347.0,4157951.0,3085227.0,3234350.0,3395710.0,3878689.0,1706077.0
2100,02101,871279.0,970704.0,998888.0,1025543.0,1266843.0,1084272.0,945178.0,1360659.0
2101,02102,3104250.0,2322830.0,3183116.0,1371210.0,3179880.0,2793870.0,2650170.0,1270320.0
2102,02103,2738610.0,2071960.0,2082591.0,2205892.0,2298941.0,2032670.0,1791978.0,2429114.0
2103,02104,1769537.0,1729295.0,1243449.0,1493188.0,1995224.0,1934088.0,1628930.0,1892262.0
2104,02105,5606503.0,5125705.0,7022911.0,9095050.0,12563970.0,7986716.0,4070196.0,6951320.0
2105,02106,2328838.0,1516434.0,857896.0,2395227.0,1147298.0,1629698.0,1848414.0,1097843.0
2106,02107,5097000.0,2258900.0,1840850.0,2551850.0,2160050.0,2391160.0,3059430.0,3099630.0
2107,02108,8017675.0,59200269.0,11410565.0,31480712.0,25962437.0,18205791.0,11121346.0,12299310.0
2108,02109,3991060.0,2891280.0,3809680.0,17906176.0,1783503.0,10128950.0,5972122.0,6509340.0
2109,02110,7288854.0,5742096.0,5568840.0,5425216.0,3225330.0,5826766.0,5871442.0,6762180.0
2110,02111,2226916.0,1781219.0,3436384.0,1765087.0,1923735.0,1415880.0,1571348.0,1663949.0
2111,02112,28251847.0,28112021.0,12381515.0,17351241.0,36103659.0,132121144.0,41981282.0,10001510.0
2112,02113,1092355.0,1518499.0,1047354.0,2246280.0,1198598.0,997397.0,1090843.0,1851426.0
2113,02114,6450280.0,6591380.0,17481110.0,14320918.0,2533150.0,3190470.0,3897610.0,2671670.0
2114,02115,1805168.0,1793270.0,1503438.0,1008388.0,3264387.0,1668829.0,1345571.0,3849263.0
2115,02116,1952370.0,1648500.0,3766540.0,3974046.0,2490984.0,2618570.0,1373300.0,1758010.0
2116,02117,4866583.0,2544615.0,3314317.0,18664841.0,4206928.0,3161602.0,2382658.0,3721060.0
2117,02118,1186658.0,2016147.0,1570691.0,2496500.0,2051745.0,1204348.0,1497686.0,1279656.0
2118,02119,3043730.0,2349590.0,567270.0,20107990.0,1345290.0,11152430.0,12638540.0,9295260.0
2119,02120,2193732.0,1942481.0,3787631.0,1505772.0,4397525.0,10288610.0,2108782.0,1211225.0
2120,02121,4103480.0,4982150.0,17033690.0,6833840.0,6944470.0,10444270.0,5425160.0,4868320.0
2121,02122,7641564.0,6423620.0,7874980.0,8720730.0,7433390.0,12596600.0,7499387.0,8640630.0
2122,02123,19107959.0,4894670.0,3197087.0,3518855.0,3961398.0,3145968.0,1937570.0,3148840.0
2123,02124,5487360.0,5911691.0,26742480.0,5266210.0,16361000.0,10600020.0,18795000.0,4667180.0
2124,02125,4469756.0,4433266.0,3369587.0,3480566.0,1915461.0,2862168.0,4362977.0,3866147.0
2125,02126,36815967.0,26314400.0,14015340.0,44419246.0,6727421.0,17131770.0,17629420.0,16349774.0
2126,02127,1493282.0,1837762.0,1115927.0,1545920.0,1329719.0,1743877.0,858714.0,1364711.0
2127,02128,10078560.0,11770320.0,12268430.0,25666140.0,8649570.0,15099380.0,11221800.0,19839030.0
2128,02129,1579406.0,2087463.0,1705048.0,1878762.0,1545447.0,1501158.0,1197533.0,1607874.0
2129,02130,3267620.0,1000810.0,1031846.0,1561780.0,2312005.0,2422710.0,1636941.0,2019326.0
2130,02131,837444.0,759275.0,384633.0,11247459.0,1094350.0,1339166.0,1649620.0,2350661.0
2131,02132,1516651.0,1053855.0,1596117.0,1300111.0,2295773.0,1185436.0,1841452.0,1860159.0
2132,02133,5630577.0,3162340.0,3925951.0,6095310.0,7432730.0,6602190.0,4617823.0,11206701.0
2133,02134,3379598.0,3842196.0,3964275.0,2880089.0,3084981.0,1991447.0,1969766.0,4670324.0
2134,02135,1418742.0,1570366.0,1603169.0,1672346.0,1179900.0,2307751.0,2047449.0,1424765.0
2135,02136,5792650.0,947855.0,4653984.0,3257032.0,3638590.0,2677600.0,2702737.0,9634321.0
2136,02137,5391360.0,4624680.0,3425846.0,3823730.0,3777487.0,4161702.0,3528064.0,3958176.0
2137,02138,18416980.0,23037760.0,8829515.0,40785428.0,8167980.0,13632440.0,24304300.0,23262340.0
2138,02139,5289290.0,8794130.0,6970592.0,15093948.0,8226865.0,13332285.0,2961754.0,43346676.0
2139,02140,1108190.0,1289242.0,1283419.0,1334869.0,916583.0,1405990.0,1477720.0,2018378.0
2140,02141,1104697.0,1207322.0,1008611.0,2190185.0,2094883.0,895527.0,2377608.0,1807367.0
2141,02142,2534028.0,868180.0,841231.0,679649.0,1399598.0,1127659.0,1029518.0,2100730.0
2142,02143,12725840.0,7999960.0,12152804.0,10336940.0,8293700.0,8990020.0,15741940.0,31006160.0
2143,02144,1471434.0,3581314.0,3785003.0,2482612.0,3773495.0,12585448.0,4858999.0,6806631.0
2144,02145,6385880.0,22629170.0,7660910.0,22954950.0,6843050.0,12364790.0,33304530.0,27545740.0
2145,02146,1367412.0,1684630.0,1550893.0,2695794.0,1355401.0,667640.0,1227082.0,888339.0
2146,02147,19826001.0,9841444.0,8882631.0,10938982.0,11781192.0,8340038.0,6514620.0,32890470.0
2147,02148,3499897.0,6314980.0,10323291.0,8796904.0,5950252.0,8653009.0,7233758.0,6591584.0
2148,02149,666707.0,1103610.0,1669770.0,1897750.0,1971079.0,1528605.0,2409130.0,2710292.0
2149,02150,4251729.0,4633870.0,3246260.0,3031610.0,2550131.0,3051040.0,1164780.0,1648844.0
2150,02151,1979366.0,1743336.0,1960046.0,2046403.0,1877556.0,2651629.0,2432739.0,2036070.0
2151,02152,11044948.0,5678710.0,3420386.0,6474786.0,12791217.0,20178172.0,15600665.0,11568040.0
2152,02153,1308583.0,779437.0,1700173.0,1466663.0,1911517.0,1250986.0,1298400.0,1508435.0
2153,02154,6347194.0,8161978.0,3512149.0,5200582.0,8028670.0,7777253.0,3114835.0,13043278.0
2154,02155,1394420.0,1306770.0,2348870.0,529810.0,820070.0,2987070.0,1235040.0,3427850.0
2155,02156,13267685.0,16482610.0,12234944.0,20614874.0,9970129.0,10346130.0,8504200.0,25003105.0
2156,02157,2351305.0,2602136.0,1845405.0,1896082.0,1925141.0,1881448.0,2127851.0,4390353.0
2157,02158,7350190.0,7729730.0,8397130.0,4659990.0,8082490.0,3852070.0,3119380.0,22368350.0
2158,02159,2791692.0,5821845.0,10494244.0,5952513.0,872385.0,4807183.0,3998443.0,3356810.0
2159,02160,3700580.0,2607337.0,1606519.0,3121828.0,2046024.0,1961151.0,2833350.0,2175070.0
2160,02161,4817519.0,4056270.0,3881000.0,3402600.0,1966520.0,2907720.0,4955750.0,5363720.0
2161,02162,17230014.0,8406390.0,5071760.0,4039050.0,4640103.0,7049650.0,12273121.0,10164634.0
2162,02163,1660741.0,2554079.0,1322129.0,1783277.0,1767877.0,2593414.0,1799049.0,2286750.0
2163,02164,1804167.0,1436932.0,2125478.0,3141369.0,3032656.0,2862665.0,2540888.0,2333326.0
2164,02165,1005005.0,903078.0,2813109.0,888800.0,892670.0,1016115.0,1026811.0,938116.0
2165,02166,1630873.0,2247727.0,3013011.0,1766209.0,1754231.0,1996565.0,2552993.0,1292446.0
2166,02167,1581326.0,1584344.0,1829817.0,1900751.0,1928500.0,2806167.0,2541738.0,1496648.0
2167,02168,22950900.0,8324438.0,3766150.0,17843550.0,10546900.0,13239820.0,12028840.0,12995370.0
2168,02169,2685832.0,2142687.0,2568220.0,2611217.0,1746870.0,713510.0,1640850.0,2419070.0
2169,02170,3215451.0,1546665.0,2849264.0,4769708.0,5203219.0,4200813.0,4329409.0,3162634.0
2170,02171,9337963.0,6884460.0,16180350.0,5022520.0,2506650.0,4884580.0,2169784.0,857834.0
2171,02172,2759690.0,2279009.0,15874823.0,16669696.0,20168260.0,3412404.0,12519600.0,14370840.0
2172,02173,1211505.0,1965023.0,1731262.0,1177550.0,1679191.0,1299838.0,933700.0,1209828.0
2173,02174,2335897.0,1554651.0,1910962.0,1902739.0,1557233.0,2262179.0,1860086.0,1580276.0
2174,02175,377856.0,1396646.0,1583520.0,1582638.0,1044677.0,1830471.0,1854766.0,3002242.0
2175,02176,1958487.0,1698016.0,939538.0,1151996.0,1025233.0,1227645.0,2576525.0,1260445.0
2176,02177,4454616.0,7188764.0,7073413.0,6482710.0,8097847.0,9863760.0,4751520.0,10783065.0
2177,02178,3548420.0,1997812.0,9312740.0,16074900.0,67201010.0,10764500.0,30455210.0,60314270.0
2178,02179,8007420.0,12078680.0,12573973.0,15525798.0,4996810.0,9996140.0,15933530.0,39799670.0
2179,02180,3192783.0,3017887.0,3158203.0,2682061.0,4687122.0,3510107.0,4467648.0,3519739.0
2180,02181,4904717.0,2639954.0,4083968.0,9465668.0,6262809.0,4856589.0,10870433.0,9872542.0
2181,02182,1294999.0,740499.0,996550.0,882893.0,1311390.0,1411072.0,2175531.0,1445791.0
2182,02183,1114126.0,1664088.0,1727166.0,2863321.0,3031468.0,2774847.0,2125729.0,3146723.0
2183,02184,30597540.0,23054700.0,13105985.0,19710850.0,13058060.0,21716046.0,20084060.0,21552320.0
2184,02185,14615424.0,8397840.0,6315895.0,12671470.0,5910555.0,6309144.0,7107520.0,32423396.0
2185,02186,1985541.0,4514103.0,3169880.0,6729840.0,8347210.0,4701560.0,1772830.0,1891920.0
2186,02187,13608490.0,15043210.0,35897070.0,22980180.0,25725790.0,16305970.0,19698588.0,15043900.0
2187,02188,1858951.0,1484673.0,1657619.0,1384423.0,1748160.0,1689625.0,1922291.0,1625657.0
2188,02189,2136068.0,2954690.0,1260530.0,2292830.0,1314570.0,4890650.0,2922910.0,4348760.0
